"Forest area in Switzerland, in ha"

"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"1998";"Central Plain";"Glarus";">>Cantonal forest";0;0;0
"1998";"Central Plain";"Glarus";">>Municipality forest";0;0;0
"1998";"Central Plain";"Glarus";">>Bourgeois forest";0;0;0
"1998";"Central Plain";"Glarus";">>Other public forest";0;0;0
"1998";"Central Plain";"Schaffhausen";"Type of owners - Total";155;338;335
"1998";"Central Plain";"Schaffhausen";"Private forest";153;137;137
"1998";"Central Plain";"Schaffhausen";"Public forest";2;201;198
"1998";"Central Plain";"Schaffhausen";">>Federal forest";0;0;0
"1998";"Central Plain";"Schaffhausen";">>Cantonal forest";0;0;0
"1998";"Central Plain";"Schaffhausen";">>Municipality forest";2;201;198
"1998";"Central Plain";"Schaffhausen";">>Bourgeois forest";0;0;0
"1998";"Central Plain";"Schaffhausen";">>Other public forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1998";"Central Plain";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";"Private forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";"Public forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1998";"Central Plain";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1998";"Central Plain";"St. Gallen";"Type of owners - Total";5789;10636;10617
"1998";"Central Plain";"St. Gallen";"Private forest";5754;6490;6490
"1998";"Central Plain";"St. Gallen";"Public forest";35;4146;4127
"1998";"Central Plain";"St. Gallen";">>Federal forest";1;229;229
"1998";"Central Plain";"St. Gallen";">>Cantonal forest";1;663;663
"1998";"Central Plain";"St. Gallen";">>Municipality forest";5;88;88
"1998";"Central Plain";"St. Gallen";">>Bourgeois forest";10;2034;2022
"1998";"Central Plain";"St. Gallen";">>Other public forest";18;1132;1125
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";"Type of owners - Total";7;90;90
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";"Private forest";7;90;90
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1998";"Central Plain";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"1998";"Central Plain";"Thurgau";"Type of owners - Total";8939;19525;19412
"1998";"Central Plain";"Thurgau";"Private forest";8844;10837;10837
"1998";"Central Plain";"Thurgau";"Public forest";95;8688;8575
"1998";"Central Plain";"Thurgau";">>Federal forest";1;236;162
"1998";"Central Plain";"Thurgau";">>Cantonal forest";1;1409;1396
"1998";"Central Plain";"Thurgau";">>Municipality forest";6;298;298
"1998";"Central Plain";"Thurgau";">>Bourgeois forest";67;5672;5649
"1998";"Central Plain";"Thurgau";">>Other public forest";20;1073;1070
"1998";"Prealps";"Glarus";"Type of owners - Total";0;0;0
"1998";"Prealps";"Glarus";"Private forest";0;0;0
"1998";"Prealps";"Glarus";"Public forest";0;0;0
"1998";"Prealps";"Glarus";">>Federal forest";0;0;0
"1998";"Prealps";"Glarus";">>Cantonal forest";0;0;0
"1998";"Prealps";"Glarus";">>Municipality forest";0;0;0
"1998";"Prealps";"Glarus";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Glarus";">>Other public forest";0;0;0
"1998";"Prealps";"Schaffhausen";"Type of owners - Total";0;0;0
"1998";"Prealps";"Schaffhausen";"Private forest";0;0;0
"1998";"Prealps";"Schaffhausen";"Public forest";0;0;0
"1998";"Prealps";"Schaffhausen";">>Federal forest";0;0;0
"1998";"Prealps";"Schaffhausen";">>Cantonal forest";0;0;0
"1998";"Prealps";"Schaffhausen";">>Municipality forest";0;0;0
"1998";"Prealps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Schaffhausen";">>Other public forest";0;0;0
"1998";"Prealps";"Appenzell Ausserrhoden";"Type of owners - Total";4264;7233;6935
"1998";"Prealps";"Appenzell Ausserrhoden";"Private forest";4239;5485;5485
"1998";"Prealps";"Appenzell Ausserrhoden";"Public forest";25;1748;1450
"1998";"Prealps";"Appenzell Ausserrhoden";">>Federal forest";1;26;26
"1998";"Prealps";"Appenzell Ausserrhoden";">>Cantonal forest";1;412;197
"1998";"Prealps";"Appenzell Ausserrhoden";">>Municipality forest";21;1199;1116
"1998";"Prealps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Appenzell Ausserrhoden";">>Other public forest";2;111;111
"1998";"Prealps";"Appenzell Innerrhoden";"Type of owners - Total";3020;4850;4645
"1998";"Prealps";"Appenzell Innerrhoden";"Private forest";2996;2782;2782
"1998";"Prealps";"Appenzell Innerrhoden";"Public forest";24;2068;1863
"1998";"Prealps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1998";"Prealps";"Appenzell Innerrhoden";">>Cantonal forest";1;154;148
"1998";"Prealps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1998";"Prealps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Appenzell Innerrhoden";">>Other public forest";23;1914;1715
"1998";"Prealps";"St. Gallen";"Type of owners - Total";9385;27863;26923
"1998";"Prealps";"St. Gallen";"Private forest";9315;11328;11328
"1998";"Prealps";"St. Gallen";"Public forest";70;16535;15595
"1998";"Prealps";"St. Gallen";">>Federal forest";0;0;0
"1998";"Prealps";"St. Gallen";">>Cantonal forest";1;755;695
"1998";"Prealps";"St. Gallen";">>Municipality forest";5;200;194
"1998";"Prealps";"St. Gallen";">>Bourgeois forest";36;12155;11568
"1998";"Prealps";"St. Gallen";">>Other public forest";28;3425;3138
"1998";"Prealps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"1998";"Prealps";"Thurgau";"Type of owners - Total";0;0;0
"1998";"Prealps";"Thurgau";"Private forest";0;0;0
"1998";"Prealps";"Thurgau";"Public forest";0;0;0
"1998";"Prealps";"Thurgau";">>Federal forest";0;0;0
"1998";"Prealps";"Thurgau";">>Cantonal forest";0;0;0
"1998";"Prealps";"Thurgau";">>Municipality forest";0;0;0
"1998";"Prealps";"Thurgau";">>Bourgeois forest";0;0;0
"1998";"Prealps";"Thurgau";">>Other public forest";0;0;0
"1998";"Alps";"Glarus";"Type of owners - Total";1493;18682;15727
"1998";"Alps";"Glarus";"Private forest";1455;1539;1539
"1998";"Alps";"Glarus";"Public forest";38;17143;14188
"1998";"Alps";"Glarus";">>Federal forest";1;135;97
"1998";"Alps";"Glarus";">>Cantonal forest";1;55;49
"1998";"Alps";"Glarus";">>Municipality forest";2;963;796
"1998";"Alps";"Glarus";">>Bourgeois forest";30;15765;13025
"1998";"Alps";"Glarus";">>Other public forest";4;225;221
"1998";"Alps";"Schaffhausen";"Type of owners - Total";0;0;0
"1998";"Alps";"Schaffhausen";"Private forest";0;0;0
"1998";"Alps";"Schaffhausen";"Public forest";0;0;0
"1998";"Alps";"Schaffhausen";">>Federal forest";0;0;0
"1998";"Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"1998";"Alps";"Schaffhausen";">>Municipality forest";0;0;0
"1998";"Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1998";"Alps";"Schaffhausen";">>Other public forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1998";"Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1998";"Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1998";"Alps";"St. Gallen";"Type of owners - Total";2157;15397;13831
"1998";"Alps";"St. Gallen";"Private forest";2130;2714;2714
"1998";"Alps";"St. Gallen";"Public forest";27;12683;11117
"1998";"Alps";"St. Gallen";">>Federal forest";1;50;50
"1998";"Alps";"St. Gallen";">>Cantonal forest";1;582;505
"1998";"Alps";"St. Gallen";">>Municipality forest";2;71;66
"1998";"Alps";"St. Gallen";">>Bourgeois forest";20;11685;10262
"1998";"Alps";"St. Gallen";">>Other public forest";3;295;234
"1998";"Alps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";8873;153844;118490
"1998";"Alps";"Graubünden / Grigioni / Grischun";"Private forest";8628;12182;12182
"1998";"Alps";"Graubünden / Grigioni / Grischun";"Public forest";245;141662;106308
"1998";"Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";1;270;92
"1998";"Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;993;744
"1998";"Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";204;134715;101010
"1998";"Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1998";"Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";39;5684;4462
"1998";"Alps";"Thurgau";"Type of owners - Total";0;0;0
"1998";"Alps";"Thurgau";"Private forest";0;0;0
"1998";"Alps";"Thurgau";"Public forest";0;0;0
"1998";"Alps";"Thurgau";">>Federal forest";0;0;0
"1998";"Alps";"Thurgau";">>Cantonal forest";0;0;0
"1998";"Alps";"Thurgau";">>Municipality forest";0;0;0
"1998";"Alps";"Thurgau";">>Bourgeois forest";0;0;0
"1998";"Alps";"Thurgau";">>Other public forest";0;0;0
"1998";"Southern Alps";"Glarus";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"Glarus";"Private forest";0;0;0
"1998";"Southern Alps";"Glarus";"Public forest";0;0;0
"1998";"Southern Alps";"Glarus";">>Federal forest";0;0;0
"1998";"Southern Alps";"Glarus";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"Glarus";">>Municipality forest";0;0;0
"1998";"Southern Alps";"Glarus";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Glarus";">>Other public forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"Schaffhausen";"Private forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";"Public forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";">>Federal forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";">>Municipality forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Schaffhausen";">>Other public forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1998";"Southern Alps";"St. Gallen";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"St. Gallen";"Private forest";0;0;0
"1998";"Southern Alps";"St. Gallen";"Public forest";0;0;0
"1998";"Southern Alps";"St. Gallen";">>Federal forest";0;0;0
"1998";"Southern Alps";"St. Gallen";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"St. Gallen";">>Municipality forest";0;0;0
"1998";"Southern Alps";"St. Gallen";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"St. Gallen";">>Other public forest";0;0;0
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";"Type of owners - Total";2018;29361;23033
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";"Private forest";1987;2285;2285
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";"Public forest";31;27076;20748
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;83;59
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";19;26133;19949
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";11;860;740
"1998";"Southern Alps";"Thurgau";"Type of owners - Total";0;0;0
"1998";"Southern Alps";"Thurgau";"Private forest";0;0;0
"1998";"Southern Alps";"Thurgau";"Public forest";0;0;0
"1998";"Southern Alps";"Thurgau";">>Federal forest";0;0;0
"1998";"Southern Alps";"Thurgau";">>Cantonal forest";0;0;0
"1998";"Southern Alps";"Thurgau";">>Municipality forest";0;0;0
"1998";"Southern Alps";"Thurgau";">>Bourgeois forest";0;0;0
"1998";"Southern Alps";"Thurgau";">>Other public forest";0;0;0
"1999";"Switzerland";"Glarus";"Type of owners - Total";1492;18533;15750
"1999";"Switzerland";"Glarus";"Private forest";1454;1562;1562
"1999";"Switzerland";"Glarus";"Public forest";38;16971;14188
"1999";"Switzerland";"Glarus";">>Federal forest";1;135;97
"1999";"Switzerland";"Glarus";">>Cantonal forest";1;55;49
"1999";"Switzerland";"Glarus";">>Municipality forest";14;7916;6158
"1999";"Switzerland";"Glarus";">>Bourgeois forest";18;8640;7663
"1999";"Switzerland";"Glarus";">>Other public forest";4;225;221
"1999";"Switzerland";"Schaffhausen";"Type of owners - Total";2127;12553;12475
"1999";"Switzerland";"Schaffhausen";"Private forest";2095;1961;1961
"1999";"Switzerland";"Schaffhausen";"Public forest";32;10592;10514
"1999";"Switzerland";"Schaffhausen";">>Federal forest";0;0;0
"1999";"Switzerland";"Schaffhausen";">>Cantonal forest";1;2154;2120
"1999";"Switzerland";"Schaffhausen";">>Municipality forest";30;8430;8386
"1999";"Switzerland";"Schaffhausen";">>Bourgeois forest";0;0;0
"1999";"Switzerland";"Schaffhausen";">>Other public forest";1;8;8
"1999";"Switzerland";"Appenzell Ausserrhoden";"Type of owners - Total";4265;7278;6980
"1999";"Switzerland";"Appenzell Ausserrhoden";"Private forest";4239;5485;5485
"1999";"Switzerland";"Appenzell Ausserrhoden";"Public forest";26;1793;1495
"1999";"Switzerland";"Appenzell Ausserrhoden";">>Federal forest";1;26;26
"1999";"Switzerland";"Appenzell Ausserrhoden";">>Cantonal forest";1;412;197
"1999";"Switzerland";"Appenzell Ausserrhoden";">>Municipality forest";22;1244;1161
"1999";"Switzerland";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1999";"Switzerland";"Appenzell Ausserrhoden";">>Other public forest";2;111;111
"1999";"Switzerland";"Appenzell Innerrhoden";"Type of owners - Total";3020;4850;4645
"1999";"Switzerland";"Appenzell Innerrhoden";"Private forest";2996;2782;2782
"1999";"Switzerland";"Appenzell Innerrhoden";"Public forest";24;2068;1863
"1999";"Switzerland";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1999";"Switzerland";"Appenzell Innerrhoden";">>Cantonal forest";1;154;148
"1999";"Switzerland";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1999";"Switzerland";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1999";"Switzerland";"Appenzell Innerrhoden";">>Other public forest";23;1914;1715
"1999";"Switzerland";"St. Gallen";"Type of owners - Total";18297;54048;51551
"1999";"Switzerland";"St. Gallen";"Private forest";18166;20559;20559
"1999";"Switzerland";"St. Gallen";"Public forest";131;33489;30992
"1999";"Switzerland";"St. Gallen";">>Federal forest";1;335;331
"1999";"Switzerland";"St. Gallen";">>Cantonal forest";1;2000;1863
"1999";"Switzerland";"St. Gallen";">>Municipality forest";13;374;363
"1999";"Switzerland";"St. Gallen";">>Bourgeois forest";68;25919;23932
"1999";"Switzerland";"St. Gallen";">>Other public forest";48;4861;4503
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";"Type of owners - Total";10931;184561;142661
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";"Private forest";10652;14723;14723
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";"Public forest";279;169838;127938
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";">>Federal forest";1;270;92
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;1076;803
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";">>Municipality forest";224;161667;121646
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1999";"Switzerland";"Graubünden / Grigioni / Grischun";">>Other public forest";53;6825;5397
"1999";"Switzerland";"Thurgau";"Type of owners - Total";8953;19555;19444
"1999";"Switzerland";"Thurgau";"Private forest";8859;10873;10873
"1999";"Switzerland";"Thurgau";"Public forest";94;8682;8571
"1999";"Switzerland";"Thurgau";">>Federal forest";1;233;159
"1999";"Switzerland";"Thurgau";">>Cantonal forest";1;1410;1397
"1999";"Switzerland";"Thurgau";">>Municipality forest";6;298;298
"1999";"Switzerland";"Thurgau";">>Bourgeois forest";66;5668;5647
"1999";"Switzerland";"Thurgau";">>Other public forest";20;1073;1070
"1999";"Jura";"Glarus";"Type of owners - Total";0;0;0
